player_id,team_id,p_firstname,p_lastname,p_age,p_nationality,season
17883,5343,Yusuf,Mersin,30.0,Türkiye,2023
131156,5343,Craig,Harris,36.0,Northern Ireland,2023
131281,5343,Jamie,Glover,23.0,Northern Ireland,2023
198486,5343,Jack,Lemoignan,24.0,Northern Ireland,2023
403020,5343,Eli,Galbraith,20.0,Northern Ireland,2023
403021,5343,Jack,Kinner,20.0,Northern Ireland,2023
453146,5343,Dylan,Agnew,21.0,Northern Ireland,2023
131113,5344,Adam,Wright,31.0,Northern Ireland,2023
135549,5344,Lewis,Higginson,21.0,Northern Ireland,2023
146371,5344,Eoin,Teggart,21.0,Northern Ireland,2023
197008,5344,Lee,McGreevy,24.0,Northern Ireland,2023
298021,5344,Ross,McCaughan,32.0,Northern Ireland,2023
309459,5344,Jack,Montgomery,19.0,Northern Ireland,2023
312928,5344,Michael,McDade,20.0,Northern Ireland,2023
312929,5344,Nathan,Johnston,20.0,Northern Ireland,2023
316084,5344,Max,Greer,19.0,Northern Ireland,2023
350714,5344,Ciaran,Heggarty,26.0,Northern Ireland,2023
350739,5344,Carter,Wilson,20.0,Northern Ireland,2023
350741,5344,Karl,McCleave,21.0,Northern Ireland,2023
350786,5344,Andy,Long,36.0,Northern Ireland,2023
351076,5344,Daniel,Oates,20.0,Northern Ireland,2023
351078,5344,Matthew,Munn,20.0,Northern Ireland,2023
380216,5344,Patrick,Shearer,19.0,Northern Ireland,2023
402980,5344,Jonah,Nicholl,26.0,Northern Ireland,2023
402982,5344,Christopher,Cummings,20.0,Northern Ireland,2023
402983,5344,Lee,Dickson,19.0,Northern Ireland,2023
402984,5344,Barry,Moore,32.0,Northern Ireland,2023
125107,5344,Matthew,Henry,26.0,Northern Ireland,2023
128095,5344,Ashton,McDermott,33.0,Northern Ireland,2023
135408,5344,Guillaume,Keke,33.0,France,2023
135463,5344,Kyle,McCauley,28.0,Northern Ireland,2023
135570,5344,Edward William Gianluca,Shaw,26.0,Northern Ireland,2023
190568,5344,Ronan,Kalla,21.0,Northern Ireland,2023
197010,5344,Peter,McDermott,24.0,Northern Ireland,2023
285069,5344,Callum,McVeigh,22.0,Northern Ireland,2023
316190,5344,Igor,Rutkowski,20.0,Poland,2023
345258,5344,Conor,Quinn,21.0,Northern Ireland,2023
349498,5344,Jake,Willis,21.0,Northern Ireland,2023
365997,5344,Nathan,Clarke,22.0,Northern Ireland,2023
402981,5344,Timothy,Clarke,31.0,Northern Ireland,2023
453217,5344,Jay,Thompson,26.0,Northern Ireland,2023
453218,5344,Daniel,Smith,23.0,Northern Ireland,2023
453220,5344,William,Duncan,19.0,Northern Ireland,2023
453239,5344,Gerard,McKee,19.0,Northern Ireland,2023
453240,5344,Joshua,Stewart,21.0,Northern Ireland,2023
453241,5344,John Paul,Lagan,19.0,Northern Ireland,2023
453242,5344,Christian,Irvine,23.0,Northern Ireland,2023
156737,5344,Marc,Matthews,22.0,Northern Ireland,2023
312608,5344,Elliot,McKim,29.0,Scotland,2023
314352,5344,Brandon,Bradshaw,21.0,Northern Ireland,2023
402979,5344,Benjamin,Fry,22.0,Northern Ireland,2023
429038,5344,Caleb,Crawford,20.0,Northern Ireland,2023
453216,5344,Kyle,Anderson,22.0,Northern Ireland,2023
453219,5344,Ross,Murphy,24.0,Northern Ireland,2023
453221,5344,Lucas,Morrison,20.0,Northern Ireland,2023
453243,5344,Conall,Murray,21.0,Northern Ireland,2023
453244,5344,Callum,Lister,19.0,Northern Ireland,2023
69482,5348,Mark,Russell,28.0,Scotland,2023
105923,5348,Eoin,Bradley,41.0,Northern Ireland,2023
106092,5348,Cathair,Friel,30.0,Northern Ireland,2023
118293,5348,Gary,Thompson,34.0,Northern Ireland,2023
128111,5348,Alan,O'Sullivan,28.0,Republic of Ireland,2023
128418,5348,Christopher,Rodgers,33.0,Northern Ireland,2023
128424,5348,Douglas,Wilson,30.0,Northern Ireland,2023
129030,5348,Luke,Wilson,24.0,Northern Ireland,2023
131257,5348,Paul,McElroy,30.0,Northern Ireland,2023
131268,5348,Kenneth,Kane,25.0,Northern Ireland,2023
200231,5348,Jamie,Browne,24.0,Republic of Ireland,2023
215099,5348,Zach,Barr,29.0,Northern Ireland,2023
285070,5348,Oisin,Conaty,20.0,Northern Ireland,2023
301667,5348,Reece,Jordan,18.0,Northern Ireland,2023
302576,5348,Zach,Cowan,18.0,Northern Ireland,2023
356346,5348,Ronan,Burns,18.0,Northern Ireland,2023
366007,5348,Johnny,McCullough,18.0,Northern Ireland,2023
449025,5348,Samuel,Cochrane,21.0,Northern Ireland,2023
449028,5348,Joe,Williamson,20.0,Northern Ireland,2023
451873,5348,Lewis,Burns,18.0,Northern Ireland,2023
105929,5348,Aaron,Traynor,34.0,Northern Ireland,2023
106098,5348,Ryan,Mayse,31.0,Northern Ireland,2023
117225,5348,Eoghan,McCawl,28.0,Northern Ireland,2023
118973,5348,Berti Brandon,Diau,31.0,Congo,2023
125108,5348,Ciaran,Dobbin,26.0,Northern Ireland,2023
125131,5348,Caolin,Coyle,24.0,Northern Ireland,2023
126790,5348,Thomas J.,Murray,29.0,Northern Ireland,2023
128068,5348,Ross,Redman,35.0,Northern Ireland,2023
128089,5348,Lee,Chapman,30.0,Northern Ireland,2023
131056,5348,Gareth,Buchanan,33.0,Northern Ireland,2023
135468,5348,Patrick,McNally,30.0,Northern Ireland,2023
215031,5348,Dale,Montgomery,33.0,Northern Ireland,2023
215117,5348,Jack,Henderson,24.0,Northern Ireland,2023
278704,5348,Jay,Riley,20.0,Northern Ireland,2023
292793,5348,Eoin,Hughes,28.0,Northern Ireland,2023
391898,5348,Eamon,Fyfe,26.0,Northern Ireland,2023
449027,5348,Joe,McKay,18.0,Northern Ireland,2023
449029,5348,James,Wright,18.0,Northern Ireland,2023
450546,5348,Alex,Little,20.0,Northern Ireland,2023
451874,5348,Scott,Somerville,19.0,Northern Ireland,2023
128085,5348,Aaron,Hogg,36.0,Northern Ireland,2023
106999,5353,Andrew,Whiteside,22.0,Northern Ireland,2023
107729,5353,Thomas,McBride,31.0,Northern Ireland,2023
131217,5353,Thomas,Wray,40.0,Northern Ireland,2023
131286,5353,Ryan,Morrow,29.0,Northern Ireland,2023
197855,5353,Leannan,McCann,22.0,Northern Ireland,2023
215024,5353,Sean,McCarron,33.0,Northern Ireland,2023
298013,5353,Dylan,Doherty,26.0,Republic of Ireland,2023
340797,5353,Patrick,McLaughlin,20.0,Northern Ireland,2023
340798,5353,Jack,Millar,20.0,Northern Ireland,2023
350784,5353,Niall,McGlynn,22.0,Northern Ireland,2023
351081,5353,Montel,Atoge,20.0,Republic of Ireland,2023
364981,5353,Shaun,McDermott,21.0,Republic of Ireland,2023
403003,5353,Darragh,Kelly,20.0,Republic of Ireland,2023
403004,5353,Ronan,McAleer,20.0,Republic of Ireland,2023
403005,5353,Jack,Coyle,22.0,Northern Ireland,2023
403006,5353,Jamie,McCormick,27.0,Republic of Ireland,2023
403007,5353,PJ,Millar,19.0,Northern Ireland,2023
403133,5353,Aidan,Campbell,19.0,Scotland,2023
426394,5353,Mark,Mbuli,20.0,Republic of Ireland,2023
453198,5353,Bradley,Callaghan,24.0,Northern Ireland,2023
19840,5353,Mikhail Caolan Patrick,Kennedy,28.0,Northern Ireland,2023
69331,5353,Evan,Tweed,25.0,Northern Ireland,2023
106096,5353,Shane,McGinty,30.0,Republic of Ireland,2023
106997,5353,Cormac,Burke,31.0,Northern Ireland,2023
127770,5353,Billy,Banda Jr.,26.0,Republic of Ireland,2023
210128,5353,Orrin,McLaughlin,21.0,Northern Ireland,2023
215066,5353,Shane,Boyle,27.0,Northern Ireland,2023
267856,5353,Michael,Harris,22.0,Republic of Ireland,2023
310810,5353,Caoimhin,Porter,22.0,Republic of Ireland,2023
340792,5353,Joe,McConnellogue,20.0,Northern Ireland,2023
349353,5353,Kirk,McLaughlin,20.0,Northern Ireland,2023
350794,5353,Daylen,Farren,22.0,Northern Ireland,2023
354488,5353,Liam,Mullan,20.0,Northern Ireland,2023
403001,5353,Alonzo Nicholas,Clarke,27.0,USA,2023
403134,5353,Max,McLaughlin,18.0,Northern Ireland,2023
403158,5353,Cian,Thompson,21.0,Northern Ireland,2023
405535,5353,Sean,Carlin,20.0,Northern Ireland,2023
410309,5353,Tiarnan,McKinney,21.0,Republic of Ireland,2023
453250,5353,Bryankizito,Nna Nyereugo Uzoukwu,28.0,Brazil,2023
453251,5353,Caolan,McGrory,21.0,Northern Ireland,2023
69318,5353,Rhys,McDermott,25.0,Republic of Ireland,2023
106995,5353,Dylan,King,26.0,Northern Ireland,2023
107003,5353,Seamus,Sharkey,34.0,Isle of Man,2023
128123,5353,Jamie,Dunne,27.0,Northern Ireland,2023
131266,5353,Conor,Quigley,27.0,Northern Ireland,2023
135587,5353,Shaun,Leppard,24.0,Northern Ireland,2023
340243,5353,Fintan,Doherty,19.0,Republic of Ireland,2023
350737,5353,Ciaran,Deery,25.0,Northern Ireland,2023
351800,5353,Gareth,Muldoon,26.0,Northern Ireland,2023
402998,5353,Bobby,Deane,20.0,Northern Ireland,2023
403002,5353,Oisin,Devlin,18.0,Northern Ireland,2023
427671,5353,Fionn,McClure,24.0,Republic of Ireland,2023
106097,11109,Ryan,Harpur,35.0,Northern Ireland,2023
128013,11109,Brandon,Doyle,26.0,Northern Ireland,2023
131253,11109,Odhran,Smyth,21.0,Northern Ireland,2023
146371,11109,Eoin,Teggart,22.0,Northern Ireland,2023
215086,11109,Peter,Duffin,29.0,Northern Ireland,2023
272434,11109,Darren,Freeman,35.0,Northern Ireland,2023
289942,11109,Shane,McKinney,29.0,Northern Ireland,2023
292793,11109,Eoin,Hughes,27.0,Northern Ireland,2023
292805,11109,Ben,Eagle,24.0,Northern Ireland,2023
292806,11109,Gerard,Kerr,38.0,Northern Ireland,2023
314353,11109,Jamie,Doran,19.0,Northern Ireland,2023
350780,11109,Sam,Shortt,17.0,Northern Ireland,2023
353963,11109,Mark,Cully,45.0,Northern Ireland,2023
392725,11109,Eoghan,Travers,17.0,Northern Ireland,2023
421845,11109,Rúben,Martins,17.0,Portugal,2023
421846,11109,Damian,Traczykowski,17.0,Northern Ireland,2023
421847,11109,Christopher,McDonald,39.0,Northern Ireland,2023
422598,11109,Juvenio,Pereira,15.0,Northern Ireland,2023
448929,11109,Callum,Barr,17.0,Northern Ireland,2023
448933,11109,Nathan,Laird,16.0,Northern Ireland,2023
125133,11109,Craig,Taylor,25.0,Northern Ireland,2023
417634,11109,Darragh,Stewart,20.0,Northern Ireland,2023
69307,11109,Ryan,Swan,28.0,Republic of Ireland,2023
430261,11109,Jackson,Nesbitt,24.0,Northern Ireland,2023
106028,11109,Stephen,Murray,36.0,Northern Ireland,2023
414786,11109,Cohen,Henderson,18.0,Northern Ireland,2023
131103,11109,Callum,Ferris,23.0,Northern Ireland,2023
380220,11109,Jack,Evans,24.0,Northern Ireland,2023
135586,11109,James,Convie,22.0,Northern Ireland,2023
448936,11109,Lorcan,Doherty,18.0,Northern Ireland,2023
449025,11109,Samuel,Cochrane,21.0,Northern Ireland,2023
392400,11109,Ethan,Topley,18.0,Northern Ireland,2023
448602,11109,Kris,Calvert,25.0,Northern Ireland,2023
448935,11109,Adam,Thompson,18.0,Northern Ireland,2023
421848,11109,Fernando,Sanches Turpin Egas,18.0,Portugal,2023
448934,11109,Elliot,Robinson,17.0,Northern Ireland,2023
312579,11109,Ryan,Moffatt,38.0,Northern Ireland,2023
131073,11109,Ruairi,McDonald,27.0,Northern Ireland,2023
350779,11109,Tiarnan,McDonald,18.0,Northern Ireland,2023
215087,11109,Jackson,Holmes,25.0,Northern Ireland,2023
233142,11109,Niall,Henderson,36.0,Northern Ireland,2023
392401,11109,Keelan,Gibson,18.0,Northern Ireland,2023
448932,11109,Darren,Doherty,18.0,Northern Ireland,2023
106116,11109,Declan,Carville,35.0,Northern Ireland,2023
285073,11109,Thomas,Burns,22.0,Northern Ireland,2023
448931,11109,Joel,Adamson,18.0,Northern Ireland,2023
125144,11109,Conall,Young,25.0,Northern Ireland,2023
448930,11109,Louis,Willis,18.0,Northern Ireland,2023
215042,11109,Aaron,Rogers,28.0,Northern Ireland,2023
125135,11109,Lee,Upton,23.0,Northern Ireland,2023
82309,11109,Nathan,Kerr,26.0,Northern Ireland,2023
135539,11109,Scott,McCullough,32.0,Northern Ireland,2023
125127,11109,Paul,Finnegan,28.0,Republic of Ireland,2023
292795,11109,Jordan,Campbell,28.0,Northern Ireland,2023
448928,11109,Jack,McClure,18.0,Northern Ireland,2023
392399,11109,Joel,Little,25.0,Northern Ireland,2023
215048,11109,Jason,Craughwell,27.0,Northern Ireland,2023
194634,11112,John,Boyle,37.0,Northern Ireland,2023
343574,11112,Sean Brendan,Brown,18.0,Northern Ireland,2023
351079,11112,Tim,Millar-Wilson,21.0,Northern Ireland,2023
233770,11112,Ali Mohammed,Omar,24.0,England,2023
402994,11112,Ross,Craig,25.0,Northern Ireland,2023
215117,11112,Jack,Henderson,23.0,Northern Ireland,2023
351080,11112,Eoin,O'Neill,20.0,Northern Ireland,2023
215023,11112,Ethan,Boylan,32.0,Northern Ireland,2023
285075,11112,Dylan,O'Kane,26.0,Northern Ireland,2023
131052,11112,Karl,Devine,39.0,Northern Ireland,2023
215056,11112,Ryan,Arthur,29.0,Northern Ireland,2023
407343,11112,Marcus,Thompson,18.0,Northern Ireland,2023
453247,11112,Mitchel,Watterson,19.0,Northern Ireland,2023
402996,11112,Adam,Neale,31.0,Northern Ireland,2023
131227,11112,Michael,Halliday,45.0,Northern Ireland,2023
131285,11112,Ben,Cushnie,23.0,Northern Ireland,2023
453248,11112,Charley,Craig,19.0,Northern Ireland,2023
215053,11112,Ben,Arthurs,26.0,Northern Ireland,2023
424824,11112,Tiarnan,Mulvenna,27.0,Northern Ireland,2023
125103,11112,Scott,McArthur,25.0,Northern Ireland,2023
128092,11112,Tom,Mathieson,24.0,Northern Ireland,2023
402995,11112,Aaron,Harris,33.0,Northern Ireland,2023
135560,11112,Lewis,Harrison,25.0,Northern Ireland,2023
350369,11112,Lewis,Francis,20.0,Northern Ireland,2023
417630,11112,Ben,Walker,19.0,Northern Ireland,2023
128090,11112,Reece,Neale,26.0,Northern Ireland,2023
453169,11112,Sam,Millar,19.0,Northern Ireland,2023
69317,11112,Conor,McDermott,27.0,Northern Ireland,2023
312505,11112,David,Hume,33.0,Northern Ireland,2023
350703,11112,Jordan,Hughes,33.0,Northern Ireland,2023
106990,11112,Seanan,Foster,27.0,Northern Ireland,2023
105518,11112,Howard,Beverland,34.0,Northern Ireland,2023
215049,11112,Gareth,Beattie,33.0,Northern Ireland,2023
106025,11112,James,Taylor,40.0,Northern Ireland,2023
402992,11112,Marc,Orbinson,29.0,Northern Ireland,2023
215054,11112,Darren,Gibbons,33.0,Northern Ireland,2023
131095,11112,Martin,Bradley,28.0,Northern Ireland,2023
125100,11112,Callum,Byers,27.0,Northern Ireland,2023
125120,11118,Gary,Warwick,32.0,Northern Ireland,2023
127273,11118,Francis,Brennan,32.0,Northern Ireland,2023
345306,11118,Michael,Morgan,18.0,Northern Ireland,2023
350569,11118,Nathan,Kerr,22.0,Northern Ireland,2023
406104,11118,Padraig,Linton,19.0,Northern Ireland,2023
350571,11118,Aaron,McKeown,21.0,Northern Ireland,2023
298028,11118,Pádraig,Slane,23.0,Northern Ireland,2023
405865,11118,Nick,Beta,27.0,Congo DR,2023
215099,11118,Zach,Barr,28.0,Northern Ireland,2023
350572,11118,Conal,Burns,33.0,Northern Ireland,2023
405866,11118,Philip,Doran,22.0,Northern Ireland,2023
312563,11118,Ciaran,Lundy,31.0,Northern Ireland,2023
312564,11118,Robert,McVarnock,24.0,Northern Ireland,2023
301681,11118,Daire,Rooney,28.0,Northern Ireland,2023
405864,11118,Conor,McCarron,27.0,Northern Ireland,2023
127953,11118,Dylan,Whiteway,25.0,Northern Ireland,2023
429031,11118,Ben,O'Reilly,21.0,Northern Ireland,2023
429030,11118,Tiarnán,McAuley,23.0,Northern Ireland,2023
365997,11118,Nathan,Clarke,22.0,Northern Ireland,2023
312553,11118,Seán,O'Reilly,28.0,Northern Ireland,2023
453249,11118,Brandon,McDermott,20.0,Northern Ireland,2023
135571,11118,Fra,Rice,28.0,Northern Ireland,2023
197004,11118,Peter,McKiernan,22.0,Northern Ireland,2023
312561,11118,Richard,Gowdy,29.0,Northern Ireland,2023
403018,11118,Seamus,Duffy,21.0,Northern Ireland,2023
313048,11118,Darren,Stuart,32.0,Northern Ireland,2023
453164,11118,Robbie,Morrow,20.0,Northern Ireland,2023
127274,11118,Tiarnan,McNicholl,29.0,Northern Ireland,2023
455555,11118,Tiernan,McAuley,26.0,Northern Ireland,2023
131222,11118,Eamon,Hughes,32.0,Northern Ireland,2023
312557,11118,Patrick,Downey,24.0,Northern Ireland,2023
313691,11118,Joshua,Diver,26.0,Northern Ireland,2023
406103,11118,Paul,Donnelly,21.0,Northern Ireland,2023
312556,11118,Neil,Cummings,30.0,Northern Ireland,2023
312555,11118,Aodhfionn,Casey,25.0,Northern Ireland,2023
350570,11118,Jack,Reilly,23.0,Northern Ireland,2023
312554,11118,Patrick,Pierce,37.0,Northern Ireland,2023
296100,11118,Darren,Hyland,22.0,Northern Ireland,2023
312549,11118,Kevin,Bradley,32.0,Northern Ireland,2023
403017,11118,Charlie,Adams,20.0,Northern Ireland,2023
87876,11118,Ruaridhri,Donnelly,32.0,Northern Ireland,2023
312547,11118,Marc,Maybin,33.0,Northern Ireland,2023
429029,11118,Dean,Smyth,36.0,Northern Ireland,2023
15721,319,Frederik,Lindbøg Børsting,29.0,Denmark,2023
15917,319,Mathias,Knutsen Rasmussen,27.0,Norway,2023
16103,319,Magnus,Warming,24.0,Denmark,2023
39122,319,Bård,Finne,29.0,Norway,2023
39135,319,Runar,Ullaland Hove,28.0,Norway,2023
39203,319,Eirik,Holmen Johansen,32.0,Norway,2023
57160,319,Niklas Fernando,Nygaard Castro,28.0,Chile,2023
57256,319,Kasper,Holmboe Skaanes,29.0,Norway,2023
133916,319,Aune,Selland Heggebø,23.0,Norway,2023
151510,319,Ole Didrik,Blomberg,24.0,Norway,2023
265782,319,David,Møller Wolfe,22.0,Norway,2023
310075,319,Isak,Tomar Hjorteseth,20.0,Norway,2023
340394,319,Jakob,Tveit,19.0,Norway,2023
349412,319,Elias,Heggland Myrlid,22.0,Norway,2023
356679,319,Marius,Bendiksen Trengereid,20.0,Norway,2023
375601,319,Rasmus,Holten,19.0,Norway,2023
416064,319,Yabets Yaliso,Yaya,18.0,Norway,2023
416065,319,Julian,Træet,19.0,Norway,2023
416087,319,Awet Ermias,Alemseged,19.0,Norway,2023
416143,319,Vegard,Haugerud Hagen,22.0,Norway,2023
15644,319,Sivert,Heltne Nilsen,33.0,Norway,2023
15924,319,Svenn,Crone,29.0,Denmark,2023
39066,319,Felix,Horn Myhre,25.0,Norway,2023
39209,319,Ruben,Kristiansen,36.0,Norway,2023
39232,319,Fredrik,Pallesen Knudsen,28.0,Norway,2023
39239,319,Thore,Baardsen Pedersen,28.0,Norway,2023
57377,319,Mads,Berg Sande,26.0,Norway,2023
57445,319,Joachim,Soltvedt,29.0,Norway,2023
64339,319,Japhet,Sery Larsen,24.0,Denmark,2023
98842,319,Ulrik,Mathisen,25.0,Norway,2023
139637,319,Moonga,Aluta Simba,24.0,Sweden,2023
151566,319,Sander Erik,Kartum,29.0,Norway,2023
310076,319,Niklas,Jensen Wassberg,20.0,Norway,2023
319130,319,Markus,Haaland,19.0,Norway,2023
340393,319,Jonas,Tviberg Torsvik,19.0,Norway,2023
395011,319,William,Strand Kvale,18.0,Norway,2023
406483,319,David,Tufekcic,20.0,Norway,2023
416061,319,Borys Piotr,Olszewski,16.0,Norway,2023
416062,319,Eivind,Fauske Helland,19.0,Norway,2023
416063,319,Jesper,Nerhus Eikrem,17.0,Norway,2023
57429,319,Mathias,Lønne Dyngeland,29.0,Norway,2023
406480,319,Martin,Børsheim,19.0,Norway,2023
406481,319,Mathias,Engevik Klausen,17.0,Norway,2023
2022,320,Sebastian,Jarl,24.0,Norway,2023
15706,320,Benjamin,Stokke,34.0,Norway,2023
28733,320,Brynjólfur,Andersen Willumsson,24.0,Iceland,2023
39151,320,Sean,McDermott,31.0,Republic of Ireland,2023
39161,320,Dan Peter,Ulvestad,35.0,Norway,2023
39165,320,Jesper,Strand Isaksen,25.0,Norway,2023
39174,320,Torgil,Øwre Gjertsen,32.0,Norway,2023
216756,320,Oskar,Siira Sivertsen,20.0,Norway,2023
310131,320,Mikkel,Rakneberg,22.0,Norway,2023
322601,320,Heine,Gikling Bruseth,20.0,Norway,2023
333010,320,Marius,Weidel,19.0,Norway,2023
347895,320,Leander,Næss Alvheim,20.0,Norway,2023
358590,320,David,Agbo,24.0,Ghana,2023
358591,320,Isaac,Annan,22.0,Ghana,2023
416084,320,Johannes Andreas,Schultz Wiig,18.0,Norway,2023
416085,320,Ulrik,Stranden,19.0,Norway,2023
416086,320,Andreas Kornelius,Bakeng-Rogne,20.0,Norway,2023
427203,320,Awet,Ermias Alemseged,19.0,Norway,2023
432675,320,Wilfred George,Igor,19.0,Nigeria,2023
443057,320,Haakon,Haugen,17.0,Norway,2023
39150,320,Serigne Mor,Mbaye,28.0,Senegal,2023
39153,320,Christoffer,Aasbak,31.0,Norway,2023
39154,320,Aliou,Coly,32.0,Senegal,2023
39155,320,Andreas,Eines Hopmark,33.0,Norway,2023
39162,320,Max,Normann Williamsen,21.0,Norway,2023
57236,320,Moses,Dramwi Mawa,28.0,Norway,2023
151566,320,Sander Erik,Kartum,29.0,Norway,2023
231767,320,Snorre,Strand Nilsen,27.0,Norway,2023
264384,320,Mikkel,Konradsen Ceïde,23.0,Norway,2023
266127,320,Marius,Berntsen Olsen,23.0,Norway,2023
313648,320,Adrian,Sæther,23.0,Norway,2023
318416,320,Marius,Sivertsen Broholm,20.0,Norway,2023
319410,320,Bendik,Brevik,21.0,Norway,2023
323612,320,Isak,Hagen Aalberg,19.0,Norway,2023
349412,320,Elias,Heggland Myrlid,22.0,Norway,2023
416087,320,Awet Ermias,Alemseged,20.0,Norway,2023
1183,321,Marius,Lundemo,30.0,Norway,2023
1191,321,Pål André,Helland,33.0,Norway,2023
1955,321,Andreas,Aalen Vindheim,29.0,Norway,2023
39148,321,Ylldren,Ibrahimaj,29.0,Kosovo,2023
39194,321,Vetle,Winger Dragsnes,30.0,Norway,2023
39308,321,Philip Alexander,Kolberg Slørdahl,24.0,Norway,2023
39315,321,Magnus,Nordengen Knudsen,23.0,Norway,2023
39323,321,Thomas,Lehne Olsen,33.0,Norway,2023
57446,321,Akor Jerome,Adams,24.0,Nigeria,2023
270694,321,Elias Sebastian,Solberg,20.0,Norway,2023
315360,321,Kosi Trevor David,Thompson,21.0,Canada,2023
378171,321,Maximilian,Mortensen Balatoni,19.0,Norway,2023
378172,321,Ludvik Aksel,Tangen,19.0,Norway,2023
378173,321,Oliver,Odde Henriksrud,19.0,Norway,2023
378174,321,Daniel Johan,Skaarud,17.0,Norway,2023
378792,321,Ifeanyi,Onyedika,0.0,Nigeria,2023
385453,321,Ibrahim,Cisse,20.0,Côte d'Ivoire,2023
416057,321,Victor,Ferner Bergersen,20.0,Norway,2023
416058,321,Jonathan,Weiberg Sture,19.0,Norway,2023
416059,321,Even,Rogne,20.0,Norway,2023
1178,321,Gjermund,Åsen,33.0,Norway,2023
39038,321,Lunan Ruben,Gabrielsen,32.0,Norway,2023
39051,321,Mathis,Gazoa Kippersund Bolly,34.0,Côte d'Ivoire,2023
39089,321,Vebjørn,Alvestad Hoff,28.0,Norway,2023
57192,321,Espen,Bjørnsen Garnås,30.0,Norway,2023
57194,321,Lars,Mogstad Ranger,25.0,Norway,2023
57211,321,Knut-André,Søyland Skjærstein,29.0,Norway,2023
57390,321,Kristoffer,Tønnessen,27.0,Norway,2023
57436,321,Martin Ove,Roseth,26.0,Norway,2023
102510,321,Samual Jarard,Rogers,25.0,USA,2023
151206,321,Uranik,Seferi,21.0,Norway,2023
265641,321,Frederik,Elkær,23.0,Denmark,2023
277087,321,Eskil,Smidesang Edh,22.0,Norway,2023
312874,321,Uba Charles,Nwokoma,22.0,Nigeria,2023
316114,321,Martin,Bergum,22.0,Norway,2023
351543,321,Dylan Ryan,Murugesapillai,20.0,Norway,2023
351544,321,Leandro,Elvestad Neto,19.0,Norway,2023
378170,321,Andreas,Nygård,20.0,Norway,2023
395439,321,El Schaddai,Furaha,18.0,Norway,2023
416060,321,Hans Kristian Jr.,Heier,20.0,Norway,2023
39301,321,Mads Hedenstad,Christiansen,24.0,Norway,2023
57174,321,Tobias,Hammer Svendsen,25.0,Norway,2023
216765,321,Vetle,Skjærvik,24.0,Norway,2023
271898,321,Jørgen,Sveinhaug,21.0,Norway,2023
314341,321,Henrik,Langaas Skogvold,20.0,Norway,2023
16011,323,Thor,Søndergaard Lange,31.0,Denmark,2023
31229,323,Tobias Raphael,Pachonik,29.0,Germany,2023
39120,323,Fitim,Azemi,31.0,Norway,2023
39214,323,Fredrik,Haugen,32.0,Norway,2023
39316,323,Fredrik,Krogstad,29.0,Norway,2023
39366,323,Mushagalusa,Bakenga Joar Bahati Namugunga,32.0,Norway,2023
41244,323,Jonatan,Lucca,30.0,Brazil,2023
48078,323,Kevin Alexander,Kabran,31.0,Sweden,2023
48099,323,Curtis Garry,Edwards,30.0,England,2023
57196,323,Nikolas,Walstad,27.0,Norway,2023
146052,323,Marius,Amundsen Ulla,22.0,Norway,2023
151242,323,Sturla,Ottesen,23.0,Norway,2023
211886,323,Keegan Daniel,Jelacic,22.0,Australia,2023
332788,323,Luca,Tange Kjerrumgaard,21.0,Denmark,2023
363005,323,Thomas,Vold,21.0,Norway,2023
363006,323,Filip,Hornburg Møller-Hansen,18.0,Norway,2023
376585,323,Markus Lennart,Seim-Monsen,16.0,Norway,2023
394931,323,Amir Ahmed,Jama,17.0,Norway,2023
421019,323,William,Nicolai Wendt,17.0,Norway,2023
437931,323,Paul,Adeniran Ogunkoya,20.0,Nigeria,2023
2014,323,Nicolai,Næss,31.0,Norway,2023
2026,323,Gaute Høberg,Vetti,26.0,Norway,2023
15704,323,Kasper,Waarts Thenza Høgh,24.0,Denmark,2023
15716,323,Kasper,Søndergaard Pedersen,31.0,Denmark,2023
36974,323,Andreas,Skovgaard Larsen,27.0,Denmark,2023
39280,323,Nicolas,Pignatel Jenssen,22.0,Norway,2023
39355,323,Simen,Søraunet Wangberg,33.0,Norway,2023
48182,323,Carl Isak Emanuel,Pettersson,27.0,Sweden,2023
57299,323,Kaloyan,Kalinov Kostadinov,22.0,Norway,2023
73857,323,Herman Hammy,Geelmuyden,22.0,Norway,2023
290693,323,Olav,Lilleøren Veum,20.0,Norway,2023
318174,323,Aleksander,Andresen,19.0,Norway,2023
359706,323,Rasmus,Eggen Vinge,23.0,Norway,2023
359707,323,Leander Larona,Gunnerød,18.0,Norway,2023
411307,323,Philip,Conradi Schie,20.0,Norway,2023
411308,323,Fillip,Jenssen Riise,17.0,Norway,2023
412028,323,Oskar,Spiten-Nysæter,17.0,Norway,2023
422228,323,Sebastian,Olderheim,17.0,Norway,2023
28652,324,Ari,Leifsson,26.0,Iceland,2023
39048,324,Eirik,Ulland Andersen,32.0,Norway,2023
39207,324,Thomas,Grøgaard,30.0,Norway,2023
39325,324,Viljar,Røsholt Myhra,28.0,Norway,2023
39326,324,Morten,Sætra,27.0,Norway,2023
39340,324,Herman,Sørby Stengel,29.0,Norway,2023
57383,324,Marcus,Johansen Mehnert,27.0,Norway,2023
70507,324,Elias,Hoff Melkersen,22.0,Norway,2023
95018,324,Jonatan,Braut Brunes,24.0,Norway,2023
127451,324,Jack,Ipalibo,26.0,Nigeria,2023
