team_id,player_id,p_firstname,p_lastname,p_age,p_nationality,season
17135,113540,Ariel David,Velásquez Castro,30.0,Nicaragua,2023
17135,291537,Franco,Rondina,27.0,Argentina,2023
17135,113083,Ulises Emanuel,Pozo Jiménez,32.0,Nicaragua,2023
17135,113518,Felipe Ramón,Herrera Méndez,26.0,Nicaragua,2023
17135,113235,Álvaro Rubén,Figueroa,26.0,Nicaragua,2023
17135,371656,Cristhian José,Herrera López,20.0,Nicaragua,2023
17135,113400,Óscar,Balladares,25.0,Nicaragua,2023
17135,113495,Juan David,Martínez Palacios,29.0,Nicaragua,2023
17135,113189,Denvor Derick,Fox Brachettes,27.0,Nicaragua,2023
19159,373937,Ronald Arbey,Granja Hurtado,22.0,Colombia,2023
19159,373935,Franklin Yoel,Toledo Beltrán,,Nicaragua,2023
19159,196045,Matías,Verón,31.0,Argentina,2023
19159,335257,Miguel Ángel,Velásquez Vargas,28.0,Nicaragua,2023
19159,450917,Ángel,Cerna,,Panama,2023
19159,356511,José René,Urey Blandón,,Nicaragua,2023
19159,373943,Óscar Antonio,Rugama Picado,31.0,Nicaragua,2023
19159,113379,Cristopher Alexander,Rodríguez,32.0,Nicaragua,2023
19159,373939,Jasser Manuel,Novoa Arcia,23.0,Nicaragua,2023
19159,197502,Daniel Isaac,Martínez Pérez,22.0,Nicaragua,2023
19159,376572,Gabriel Antonio,Gutiérrez,,Nicaragua,2023
19159,113211,Dexter Alfredo,Díaz Mendiola,28.0,Nicaragua,2023
19159,27599,Kevin Geovanny,Castro Romero,26.0,Honduras,2023
19159,373940,Williams Josué,Ramos Jarquín,33.0,Nicaragua,2023
19159,435121,Gadiel,Obando Granados,,Nicaragua,2023
19159,396365,Willian,Morales Torres,26.0,Colombia,2023
19159,113191,Óscar Renán,López Pineda,32.0,Nicaragua,2023
19159,113098,Jonathan Elías,Lopéz Gallo,32.0,Nicaragua,2023
19159,113062,Rafael Henrique,de Almeida,34.0,Brazil,2023
19159,432682,Peter,Alonso,,Nicaragua,2023
19159,127502,Adolfo David,Colindres Herrera,28.0,Nicaragua,2023
19159,199214,Juan Manuel,Murillo Valencia,28.0,Colombia,2023
19159,267768,Elmer Gabriel,Pastrán,24.0,Nicaragua,2023
19159,182352,Jeremy Axel,Espinoza Ruíz,23.0,Nicaragua,2023
19159,443665,Samuel,Reyes,,Nicaragua,2023
19159,356915,Edwin Andrés,López,28.0,Colombia,2023
19159,36241,Taufic Eduardo,Guarch Rubio,33.0,Mexico,2023
19159,113020,Jorge,García Hurtado,26.0,Nicaragua,2023
19159,373938,Rider Oswaldo,Dávila Cruz,27.0,Nicaragua,2023
19159,429288,Jhon Frank,Valle Velásquez,,Nicaragua,2023
19159,208203,Alexander Benito,Zúñiga,23.0,Nicaragua,2023
19159,113059,Axel Moises,Ortíz Vanegas,27.0,Nicaragua,2023
19159,373944,Javier Alexander,Toledo Rostran,22.0,Nicaragua,2023
19159,432683,Kevin,Ordóñez,,Nicaragua,2023
19159,401000,Wiston Adrian,Leiva,,Nicaragua,2023
19159,113073,Mykael Antonio,Montiel,34.0,Nicaragua,2023
19159,396364,Nolan Josúe,Granados,,Nicaragua,2023
19159,410419,Yoel Steven,Gadea Zeledón,,Nicaragua,2023
19159,374557,Axell Yoel,Gadea,22.0,Nicaragua,2023
19159,127520,Rodolfo Valentino,Forbes Trotman,26.0,Panama,2023
19159,59741,Aldair,Simanca Peña,26.0,Colombia,2023
19159,113031,Raúl Ernesto,Dávila,24.0,Nicaragua,2023
19159,113470,Axel Danilo,Castillo Escorcia,25.0,Nicaragua,2023
19159,127505,Randy Alberto,Benavídez Molina,33.0,Nicaragua,2023
19159,197501,Jezzerth José,Valenzuela Zeledón,24.0,Nicaragua,2023
19159,268882,Stward Javier,Castillo Castillo,24.0,Nicaragua,2023
19159,303391,Pablo Antonio,Hernández Benavídez,30.0,Nicaragua,2023
19159,324613,Luis Esteban,Vanegas Mendoza,25.0,Colombia,2023
19159,429289,Kester,Peréz,,Nicaragua,2023
21688,435014,Clifford,Meza,,Nicaragua,2023
21688,429059,Marlon,Ibarguen,,Colombia,2023
21688,449497,Alexander,Amador,,Nicaragua,2023
21688,426753,Angel Joan,Morales,,Nicaragua,2023
21688,113294,Jorge,Montaño,27.0,Nicaragua,2023
21688,442135,Jostin,Herrera,,Nicaragua,2023
21688,443569,Iván,Cruz Méndez,,Nicaragua,2023
21688,426752,Edwing,Cerda,,Nicaragua,2023
21688,426750,Paul Braelner,Barbosa Ibarguen,,Colombia,2023
21688,113460,Leonardo Ezequiel,Arias Cerda,32.0,Nicaragua,2023
21688,13319,Nestor Ivan,Carabalí Silgado,24.0,Colombia,2023
21688,426748,Deybi,Espinoza,,Nicaragua,2023
21688,426747,Alvaro,Álvarez,,Nicaragua,2023
21688,426755,Ronald Estiven,Palacios López,22.0,Nicaragua,2023
21688,113164,Hermes Nefftaly,Navarrete,29.0,Nicaragua,2023
21688,113248,Ricardo Javier,Mendieta Dolmos,29.0,Nicaragua,2023
21688,113018,Álvaro Nadyr,Hernández Sevilla,25.0,Nicaragua,2023
21688,455101,Christian,Durón,,Honduras,2023
21688,113145,Xavier Antonio,Dolmo Cabrera,37.0,Nicaragua,2023
21688,429058,Harold,de Jesús Bermúdez Dolmus,,Nicaragua,2023
21688,445898,Sergio Antonio,Cruz Palma,17.0,Nicaragua,2023
21688,127508,Adolfo,Bermúdez,29.0,Nicaragua,2023
21688,426754,Javier,Rocha,,Nicaragua,2023
21688,127510,Jeffry,Peréz,25.0,Nicaragua,2023
21688,455102,Yamell De Jesus,Menchaca Alarcon,28.0,Panama,2023
21688,113354,Sandro Alexarder,Herrera Bermúdez,28.0,Nicaragua,2023
21688,436455,Joshua,Flores,,Nicaragua,2023
21688,353871,Jorge Enrique,Castillo,,Nicaragua,2023
21688,426751,Apolinar,Castillo,,Nicaragua,2023
21688,430908,Claudio,Rodríguez,,Nicaragua,2023
21688,455104,Bryan David,Lucumí Barreto,24.0,Colombia,2023
21688,113274,Giannino,Meloni,31.0,Nicaragua,2023
21688,442134,Rogelio,Juárez,,Nicaragua,2023
21688,113155,David Emmanuel,Jarquín Salazar,27.0,Nicaragua,2023
21688,373942,Danny,Granja Espinoza,24.0,Nicaragua,2023
21688,199540,Rodrigo Alberto,Pombo,39.0,Argentina,2023
21688,455339,Guillermo,Cárdenas Cruz,24.0,Peru,2023
21688,426749,Allen,Carcache,,Nicaragua,2023
21688,371659,Joarlyn Alexander,Caldera Villavicencio,20.0,Nicaragua,2023
21688,280516,Joel Antonio,Soto Jarquín,21.0,Nicaragua,2023
5171,135807,Guy,Kuemian,35.0,Côte d'Ivoire,2023
5171,159222,Anaezemba,Nzube,31.0,Nigeria,2023
5171,180846,Samson Bossa,Obi,28.0,Nigeria,2023
5171,216333,Michael,Ibe,28.0,Nigeria,2023
5171,294661,Bello,Lukman,21.0,Nigeria,2023
5171,294669,James,Odeh,25.0,Nigeria,2023
5171,294670,Anthony,Okemmiri,37.0,Nigeria,2023
5171,294671,Omini,Somtochukwu,31.0,Nigeria,2023
5171,294672,Philip,Auta,38.0,Nigeria,2023
5171,294674,Emmanuel,Ugwuka,,Nigeria,2023
5171,356933,Kalu,Nweke,24.0,Nigeria,2023
5171,365627,Monday,Yakubu,23.0,Nigeria,2023
5171,365839,Chidi,Nwachukwu,,Nigeria,2023
5171,371028,Emmanuel,Onu,,Nigeria,2023
5171,404551,Henry,Udezuka,,Nigeria,2023
5171,406115,John,Peter,,Nigeria,2023
5171,417757,Sunday,Megwo,,Nigeria,2023
5171,450542,Dehinde,Ibrahim,,Nigeria,2023
5171,452113,Paschal,Uzochukwu Nwabueze,,Nigeria,2023
5171,453235,Nnochiri,Kelechi,19.0,Nigeria,2023
5171,159213,Markson Ewoma,Ojobo,32.0,Nigeria,2023
5171,165039,Austin Ajokpaoghene,Oboroakpo,32.0,Nigeria,2023
5171,293033,Mustapha,Jibrin,23.0,Nigeria,2023
5171,294659,Ozioma,Goodluck,26.0,Nigeria,2023
5171,294660,Jean-Parfait,Ledoux,41.0,Cameroon,2023
5171,294662,Chinedu,Ozor,31.0,Nigeria,2023
5171,294663,Ubong,Williams,24.0,Nigeria,2023
5171,294666,Sylvester,Bell,,Nigeria,2023
5171,294667,Isaac,Emeka,29.0,Nigeria,2023
5171,294668,Yakub,Hammed,,Nigeria,2023
5171,295398,Mustapha,Jubreel,22.0,Libya,2023
5171,295399,Dennis,Kingsley,,Lithuania,2023
5171,297181,Harrison,Ibukun,28.0,Nigeria,2023
5171,297694,Samuel,Christian,24.0,Nigeria,2023
5171,302124,Jimoh,Gbadamosi,25.0,Nigeria,2023
5171,308461,Daniel,Wotlia,22.0,Nigeria,2023
5171,341496,Daniel Ngozi,Ijeh,26.0,Nigeria,2023
5171,365859,Augustine Chimezie,Njoku,20.0,Nigeria,2023
5171,415448,Uche,Moses,,Nigeria,2023
5171,451762,Chimzulam Collins,Nwoburuoke,22.0,Nigeria,2023
5171,159259,Ifeanyi John,Anaemena,32.0,Nigeria,2023
5171,294653,Elkanah,Godgift,24.0,Nigeria,2023
5171,294654,Edwin,Nwakanma,28.0,Nigeria,2023
5171,294655,Uche,Okafor,33.0,Nigeria,2023
5171,294657,Ugochukwu,Anozie,,Nigeria,2023
5171,294658,Innocent,Gabriel,,Nigeria,2023
5171,315810,Imeh,Atobasi,,Nigeria,2023
5171,406116,Ugonna Felix,Aniekwe,21.0,Nigeria,2023
5171,450541,Jerry,Ogu,,Nigeria,2023
5172,67975,Ndifreke,Udo Effiong,25.0,Nigeria,2023
5172,16903,Joseeph Ezekiel,Bassey,27.0,Nigeria,2023
5172,165028,Samson Dare,Gbadebo,27.0,Nigeria,2023
5172,308138,Austin,Osayande,23.0,Nigeria,2023
5172,338142,Adam Hassan,Yakubu,,Nigeria,2023
5172,451764,Rilwan Ololade,Sadiq,21.0,Nigeria,2023
5172,124931,Akarandut Nicodemus,Orok,37.0,Nigeria,2023
5172,443032,Seyi,Oguntayo,,Nigeria,2023
5172,365834,Saidu,Mubarak,,Nigeria,2023
5172,365622,Franklin,Matib,22.0,Nigeria,2023
5172,65456,Williams Ikechukwu,Nwani,26.0,Nigeria,2023
5172,295413,Wisdom,Fernando,28.0,Nigeria,2023
5172,354775,Leo,Ezekiel,21.0,Nigeria,2023
5172,146022,Kufre,Ebong,29.0,Nigeria,2023
5172,180723,Cyril Chinedu,Olisema,29.0,Nigeria,2023
5172,144636,Oluwadamilare,Moses Ojo,30.0,Nigeria,2023
5172,354781,Ahmadu,Liman,,Nigeria,2023
5172,76031,Marshal Mfon,Johnson,35.0,Nigeria,2023
5172,405693,Mohammed Olawejaru,Hadi,28.0,Nigeria,2023
5172,295410,Ubong,Essien,31.0,Nigeria,2023
5172,65440,Ekereuke,Ekemini Ukoebe,26.0,Nigeria,2023
5172,65448,Ubong,Friday,26.0,Nigeria,2023
5172,157062,Jean,Efala Komguep,32.0,Cameroon,2023
5172,165024,Matthew,Etim,35.0,Nigeria,2023
5172,168651,Kodjo,Dadzié,35.0,Togo,2023
5172,224072,Bassey,Akpan,40.0,Nigeria,2023
5172,293898,Denis Okon,Nya,28.0,Nigeria,2023
5172,294676,Itodo,Akor,35.0,Nigeria,2023
5172,295402,Ali,Chiwendu,,Nigeria,2023
5172,295403,Otobong Rueben,Effiong,31.0,Nigeria,2023
5172,295404,Wilson,Elu,30.0,Nigeria,2023
5172,295405,Godspower,Igudia,31.0,Nigeria,2023
5172,295407,David,Philip,30.0,Nigeria,2023
5172,295408,Etboy,Akpan,26.0,Nigeria,2023
5172,297389,Utibeh Arit,Archibong,33.0,Nigeria,2023
5172,338141,Nicholas,Godswill,21.0,Nigeria,2023
5172,339378,Charles Chukwudi,Okafor,25.0,Nigeria,2023
5172,365856,Adeyeye,Adeyemi,36.0,Nigeria,2023
5172,376346,Taiye,Murtala,,Nigeria,2023
5172,455548,Wisdom Joshua,Ndon,19.0,Nigeria,2023
5173,435682,Efe Aghama,Ugiagbe,20.0,Nigeria,2023
5173,403259,Ismael Ishak,Seriki,22.0,Nigeria,2023
5173,452111,Junior,Osaghae,24.0,Nigeria,2023
5173,403258,Imade,Osarenkhoe,24.0,Nigeria,2023
5173,435817,Chisom,Okereke Sunday,21.0,Nigeria,2023
5173,144640,Austine,Ogunye,27.0,Nigeria,2023
5173,296562,Ebenezer,Odeyemi,33.0,Nigeria,2023
5173,309007,Paul,Obata,28.0,Nigeria,2023
5173,237053,Divine,Nwachukwu,21.0,Nigeria,2023
5173,455401,Chukwudi,Meze,,Nigeria,2023
5173,435684,Koma,Million,20.0,Nigeria,2023
5173,434741,Ebohon,Jude,20.0,Nigeria,2023
5173,304299,Evans,Iyebi Ogbonda,22.0,Nigeria,2023
5173,434128,Zaidu,Ayuba,25.0,Nigeria,2023
5173,434740,Haruna,Abubakar,21.0,Nigeria,2023
5173,387714,Ezekiel,Tamaraebifha Ojudigha,24.0,Nigeria,2023
5173,441003,Stephen Ogheneruemu,Sodje,24.0,Nigeria,2023
5173,434822,Ogadi,Okenwa,20.0,Nigeria,2023
5173,144626,Kelly Kester,Oahimijie,32.0,Nigeria,2023
5173,434127,Prince,Maurice,32.0,Nigeria,2023
5173,159263,Stanley,Okoroma,30.0,Nigeria,2023
5173,159304,Peter,Ambrose,35.0,Nigeria,2023
5173,434123,Amas,Obasogie,25.0,Nigeria,2023
5173,434124,Emilloju,Julius,26.0,Nigeria,2023
5173,434125,Sunday,Anyanwu,24.0,Nigeria,2023
5173,434126,Benjamin,Tanimu,22.0,Nigeria,2023
5173,434739,Vincent,Augustus,18.0,Nigeria,2023
5173,434821,David,Obiazo,24.0,Nigeria,2023
5173,434823,Hussein,Abdullahi,22.0,Nigeria,2023
5173,435681,Joshua,Baba,20.0,Nigeria,2023
5173,435683,Jide Oluwafemi,Williams,28.0,Nigeria,2023
5176,151739,Godwin,Obaje,27.0,Nigeria,2023
5176,159251,Chidera,Ezeh,25.0,Nigeria,2023
5176,159252,Ifeanyi,George,32.0,Nigeria,2023
5176,159253,Kelvin,Itoya,29.0,Nigeria,2023
5176,159254,Isaac,Louté,33.0,Benin,2023
5176,159265,John,Uche Akubueze,32.0,Nigeria,2023
5176,159277,Bartholomew Ikechukwu,Ibenegbu,38.0,Nigeria,2023
5176,180642,Chinonso,Eziekwe,28.0,Nigeria,2023
5176,180643,Kingsley Obinna,Eleje,33.0,Nigeria,2023
5176,210190,Pam Dalyop,Samuel,23.0,Nigeria,2023
5176,294665,Shedrack,Asiegbu,24.0,Nigeria,2023
5176,296697,Israel,Abia,31.0,Nigeria,2023
5176,297696,Ugwuoke,Ugochukwu,29.0,Nigeria,2023
5176,301629,Christian,Nnaji,21.0,Nigeria,2023
5176,323842,Archibong,Eso,30.0,Nigeria,2023
5176,352919,Julius,Ikechukwu,26.0,Nigeria,2023
5176,363682,Jonas,Emmanuel,21.0,Nigeria,2023
5176,365849,Chidiebere,Nwobodo,21.0,Nigeria,2023
5176,405693,Mohammed Olawejaru,Hadi,27.0,Nigeria,2023
5176,417604,Austin,Onyemaechi,24.0,Nigeria,2023
5176,104402,Christian Obumeneme,Madu,31.0,Nigeria,2023
5176,125022,Olufemi Afebunhame,Thomas,35.0,Nigeria,2023
5176,159212,Ifeanyi,Nweke,27.0,Nigeria,2023
5176,159228,Nana,Bonsu,36.0,Ghana,2023
5176,159229,Akpos,Adubi,30.0,Nigeria,2023
5176,159234,Emmanuel Temitope,Olusesi,31.0,Nigeria,2023
5176,159235,Pape Ousmane,Sane,40.0,Senegal,2023
5176,159245,Japhet,Opubo,32.0,Nigeria,2023
5176,159261,Ernest,Governor,26.0,Nigeria,2023
5176,180677,Ugwu,Uwadiegwu,37.0,Nigeria,2023
5176,180678,Kenechukwu Augustine,Agu,25.0,Nigeria,2023
5176,180679,Sadick,Abass,30.0,Nigeria,2023
5176,295416,Nwaodu,Chukwudi,,Nigeria,2023
5176,356933,Kalu,Nweke,25.0,Nigeria,2023
5176,404789,Kazwem,Ogunleye,19.0,Nigeria,2023
5176,416243,Kenneth Obinna,Igboke,24.0,Nigeria,2023
5176,445755,Joel,Odoh,,Nigeria,2023
5176,448925,Isaac,Saviour,,Nigeria,2023
5177,49777,Chinonso Christian,Obiozor,29.0,Nigeria,2023
5177,57407,Anthony Achu,Okachi,24.0,Nigeria,2023
5177,123671,Sabirou,Bassa-Djeri,36.0,Togo,2023
5177,295397,Olorunleke Oluwasegun,Ojo,29.0,Nigeria,2023
5177,297391,Ekene,Kennedy Awazie,28.0,Nigeria,2023
5177,323366,Mbaoma,Chijioke,35.0,Nigeria,2023
5177,365852,Murphy,Ndukwu,21.0,Nigeria,2023
5177,411642,Daniel Victor,Ekpo,27.0,Nigeria,2023
5177,422518,Adiele Peter,Eriugo,18.0,Nigeria,2023
5177,434979,George,Enyia Owen,20.0,Nigeria,2023
5177,434986,Happy Ekwutoziam,Eze,23.0,Nigeria,2023
5177,435811,Frank,Boateng,29.0,Ghana,2023
5177,435813,Seth,Sowah Jr.,28.0,Nigeria,2023
5177,435815,Nelson Osahon,Osoboh,23.0,Nigeria,2023
5177,435816,Brokelyn,Kusi Gordon,24.0,Ghana,2023
5177,435817,Chisom,Okereke Sunday,20.0,Nigeria,2023
5177,435818,Uwandu Ikenna,Toscore,25.0,Nigeria,2023
5177,445653,Chidiebere Diamond,Nnachi,21.0,Nigeria,2023
5177,447089,Kingsley,Tochukwu Emmanuel,25.0,Nigeria,2023
5177,453236,Chijioke Miracle,Mbaoma,21.0,Nigeria,2023
5177,159275,Stephen,Chekwube Chukwude,30.0,Nigeria,2023
5177,281074,Josepe Junior,Atule,24.0,Nigeria,2023
5177,293938,Imoh,Obot Udo,22.0,Nigeria,2023
5177,299970,Pascal Nduka,Eze,24.0,Nigeria,2023
5177,306208,Elijah Sodiq,Akanni,23.0,Nigeria,2023
5177,307240,Alalibo,Somiari Orinate,23.0,Nigeria,2023
5177,341280,Bilal,Yakubu,24.0,Nigeria,2023
5177,360210,Ikenna Gerald,Cooper,22.0,Nigeria,2023
5177,371027,Chibuike Godfrey,Nwaiwu,21.0,Nigeria,2023
5177,404080,Daniel,Demenenge Daga,17.0,Nigeria,2023
5177,434980,Uwana Asaquo,Enoh,25.0,Nigeria,2023
5177,434981,Innocent Gabriel,Okey,26.0,Nigeria,2023
5177,434985,Chikamuso,Okechukwu,22.0,Nigeria,2023
5177,434992,Tijani,Kabiru,24.0,Nigeria,2023
5177,434993,Desmond Sylvester,Ojietefian,20.0,Nigeria,2023
5177,435814,Ezekiel Chisom,Ngomere,24.0,Nigeria,2023
5177,445654,Favour Izuogu,Chibueze,19.0,Nigeria,2023
5177,445655,Joseph Saaaondo,Atule,20.0,Nigeria,2023
5177,448665,Promise,Harrison Itoro,20.0,Nigeria,2023
5177,448666,Obichere Wisdom,Odinaka,21.0,Nigeria,2023
5177,257396,Frank,Boateng,30.0,Ghana,2023
5177,295432,Chigozie Emmanuel,Chilekwu,28.0,Niger,2023
5177,434991,Henry,Ani Ozoemena,24.0,Nigeria,2023
5177,435812,Ubon Ini,Enem,21.0,Nigeria,2023
5179,315815,Anayor,Ogbonna,,Nigeria,2023
5179,453233,Mojeeb,Odufeso,,Nigeria,2023
5179,371025,Sani,Suleiman,,Nigeria,2023
5179,293032,David Chijioke,Nnaji,23.0,Nigeria,2023
5179,354779,Aminu,Mohammed,24.0,Ghana,2023
5179,399509,Akpo Efeneja,Godwin,25.0,Benin,2023
5179,363931,Ahmed,Jimoh,22.0,Nigeria,2023
5179,444627,Alakwe,Chijioke,,Niger,2023
5179,368792,Sama'ila,Bello,,Nigeria,2023
5179,79116,Aliko Mohammad,Bala,27.0,Nigeria,2023
5179,365623,Al Ameen Onilemarun,Al Ameen,21.0,Nigeria,2023
5179,293902,Umar,Abba,24.0,Nigeria,2023
5179,363930,Mohammed Abbani,Sani,24.0,Nigeria,2023
5179,369507,Samuel,Oyedeji,25.0,Nigeria,2023
5179,159266,Wasiu,Alalade,25.0,Nigeria,2023
5179,405325,Yusuf,Abdulateef Taiye,,Nigeria,2023
5179,140891,Mahamadou,Souley Salamoun,29.0,Niger,2023
5179,455552,Victor,Aworji,,Nigeria,2023
5179,367606,Alege,Abdulkadir,29.0,Nigeria,2023
5179,92060,Usman,Abbas,26.0,Nigeria,2023
5185,14533,Samuel Ayodeji,Bamidele,25.0,Nigeria,2023
5185,365835,Ibrahim,Yahaya,21.0,Nigeria,2023
5185,376345,Emmanuel,Ogbole,21.0,Nigeria,2023
5185,294261,Wasiu Oluwasegun,Jimoh,28.0,Nigeria,2023
5185,451763,Abubakar,Garba,18.0,Nigeria,2023
5185,292945,Abiodun,Ayobami Junior,26.0,Nigeria,2023
5185,100385,Ahmed,Abdultaofik,32.0,Nigeria,2023
5185,297393,Sad'eeq,Yusuf Ahmat,28.0,Nigeria,2023
5185,294269,Anthony Chukwudi,Omaka,29.0,Nigeria,2023
5185,410494,Godwin,Oshagbemi,19.0,Nigeria,2023
5185,387770,Musa,Olayiwola Abdul Afeez,,Nigeria,2023
5185,416241,Alao,Mohammed,,Nigeria,2023
5185,214271,Adeshina,Issa Gata,25.0,Nigeria,2023
5185,301626,Sani,Faisal,28.0,Nigeria,2023
5185,365838,Samuel,Chisom Emmanuel,23.0,Nigeria,2023
5185,320389,Kabiru,Balogun,29.0,Nigeria,2023
5185,304197,Paul,Alo Samson,24.0,Nigeria,2023
5185,393155,Jimoh Oluwasegun,Ahmed,22.0,Nigeria,2023
5185,365843,Adamu,Salisu,,Nigeria,2023
5185,319390,Oriyomi,Murtala Lawal,26.0,Nigeria,2023
5185,110837,Bamidele Mathew,Aiyenugba,41.0,Nigeria,2023
5185,295401,Adewale Sunday,Adeyinka,28.0,Nigeria,2023
5185,295418,Abdullateef,Ishola,,Nigeria,2023
5185,295422,Isaiah,Ejeh,22.0,Nigeria,2023
5185,387771,Ishaq Muritala,Dagbo,,Nigeria,2023
5186,65227,Emmanuel Tony,Agbaji,31.0,Nigeria,2023
5186,74753,Barnabas,Imenger Jr.,33.0,Nigeria,2023
5186,144634,Oahimijie Kester,Kelly,32.0,Nigeria,2023
5186,144637,Atamenwan,Timothy,25.0,Nigeria,2023
5186,144638,David Terzungwe,Tyavkase,40.0,Nigeria,2023
5186,144641,Najeem Olaitan,Olukokun,34.0,Nigeria,2023
5186,159266,Wasiu,Alalade,24.0,Nigeria,2023
5186,159279,Chinonso,Okonkwo,34.0,Nigeria,2023
5186,180726,Chukwuka Emmanuel,Onuwa,28.0,Nigeria,2023
5186,293902,Umar,Abba,23.0,Nigeria,2023
5186,295425,Ajibola,Adeleke,22.0,Nigeria,2023
5186,295436,Spencer Marcos,Bassey,,Niger,2023
5186,295437,Sanney Geleya,Carlos,24.0,Liberia,2023
5186,301628,Samuel,Tiza Iorwuese,32.0,Nigeria,2023
5186,315485,Akile,Monday,,Niger,2023
5186,325649,Osimaga,Duke,23.0,Nigeria,2023
5186,341682,Ebedebiri,Endurance,20.0,Nigeria,2023
5186,361980,Joshua,Akhabue,30.0,Nigeria,2023
5186,404786,Kumaga,Suur,,Nigeria,2023
5186,453237,Suleiman,Mojereola,,Nigeria,2023
5186,144623,Azu Endurance,Chile,30.0,Nigeria,2023
5186,144625,John,Lazarus,26.0,Nigeria,2023
5186,144627,Ekene Nero,Olisema,24.0,Nigeria,2023
5186,144628,Fawaze,Salifou,37.0,Benin,2023
5186,144629,Kwambe Sesugh,Solomon,31.0,Nigeria,2023
5186,144631,Umar,Zango,34.0,Nigeria,2023
5186,144633,Cletus,Itodo,40.0,Nigeria,2023
5186,147861,Orji,Okagbue,32.0,Nigeria,2023
5186,159215,Gabriel,Wassa,29.0,Nigeria,2023
5186,294408,Chinedu Sunday,Chukwu,27.0,Nigeria,2023
5186,295433,Moses,Tsehuan,30.0,Niger,2023
5186,295435,Lordson,Ichull Ter'Ade,30.0,Niger,2023
5186,297182,Nnamdi,Mejuobi,,Nigeria,2023
5186,303074,Alao,Danbani,20.0,Nigeria,2023
5186,310580,Samuel,Ganda,30.0,Nigeria,2023
5186,312891,Stanley,Chukwudi Oganbor,26.0,Nigeria,2023
5186,323364,Ani,Elijah,,Nigeria,2023
5186,350637,Ogba,Ifeanyi,,Nigeria,2023
5186,365831,Onyebuchi,Onyeaka,,Nigeria,2023
5186,371511,Francis,Odinaka,34.0,Nigeria,2023
5186,99118,Emmanuel Shinkut,Daniel,31.0,Nigeria,2023
5186,144620,John,Lawrence,35.0,Nigeria,2023
5186,294832,Moses,Ocheje,36.0,Nigeria,2023
5186,295430,James,Faith Ojetunde,25.0,Niger,2023
5186,295431,Moses,Bunde,32.0,Niger,2023
5189,360213,Musa,Wakili,36.0,Nigeria,2023
5189,404082,David,Okoromi,22.0,Nigeria,2023
5189,365845,Munir,Idris,21.0,Nigeria,2023
5189,447182,Yahuza,Bala,,Nigeria,2023
5189,455551,Akintunde,Azeez,21.0,Nigeria,2023
5189,365626,Segun,Alebiosu,24.0,Nigeria,2023
5189,361978,Waheed,Adebayo,26.0,Nigeria,2023
5189,455550,Sadiq,Isyaka,,Nigeria,2023
5189,376348,Ifeanyi,Okoye,34.0,Nigeria,2023
5189,450545,Chidiebere,Ernest Okakwe,25.0,Nigeria,2023
5189,455549,Mohammed,Hussaini,31.0,Nigeria,2023
5189,297394,Mark,Daniel,25.0,Nigeria,2023
5189,354780,Shamsudeen,Ashimu,,Nigeria,2023
5189,404081,Saidu,Idris,,Nigeria,2023
5189,318166,Mohammed Sani,Rabiu,30.0,Nigeria,2023
5189,361979,Sunday,Akinmoladun,28.0,Nigeria,2023
5190,79116,Aliko Mohammad,Bala,26.0,Nigeria,2023
5190,159278,Ibrahim,Mustapha,27.0,Nigeria,2023
5190,293720,Uche,Onwuansanya,27.0,Nigeria,2023
5190,294258,Emmanuel Silas,Nenrot,22.0,Nigeria,2023
5190,294259,Benjamin,Turba Ishaya,32.0,Nigeria,2023
5190,295414,Saidu,Salisu,22.0,Nigeria,2023
5190,295428,Christopher,Nwanze,23.0,Nigeria,2023
5190,304434,Emmanuel,Chimeroucheya Uchegbu,18.0,Nigeria,2023
5190,308140,Eru,Jackson,20.0,Nigeria,2023
5190,317249,Izuchukwu,Chimezie,23.0,Nigeria,2023
5190,323365,Jackson,Daniel,,Nigeria,2023
5190,339370,Daniel,Barnabas,24.0,Nigeria,2023
5190,365844,Albert,Hilary,19.0,Nigeria,2023
5190,387651,Moses Adikwu,Vincent,,Nigeria,2023
5190,387660,Adam,Yakubu Hassan,,Nigeria,2023
5190,391229,Victor Arikpo,Eteng,24.0,Nigeria,2023
5190,391230,Samuel Klingshak,Longbak,21.0,Nigeria,2023
5190,391231,John,Rotshak,,Nigeria,2023
5190,419520,Mohammed,Umar,,Nigeria,2023
5190,444625,Bernard,Mundi,,Nigeria,2023
5190,122018,Mustapha,Abdullahi,28.0,Nigeria,2023
5190,128443,Peter Moses,Eneji,25.0,Nigeria,2023
5190,180946,Austin Chukwuma,Opara,28.0,Nigeria,2023
5190,203482,Zulkifilu Muhammad,Rabiu,22.0,Nigeria,2023
5190,204921,Tochukwu Michael,Udeh,24.0,Nigeria,2023
5190,214269,Ibrahim,Babawo Aboubaker,24.0,Nigeria,2023
5190,293024,Suraj,Ayeleso Olayiwola,33.0,Nigeria,2023
5190,293721,Sunday,Anthony,22.0,Nigeria,2023
5190,293903,Charles,Henlong,32.0,Nigeria,2023
5190,293904,Daniel James,Itodo,28.0,Nigeria,2023
5190,294255,Anozie,Chinedu,31.0,Nigeria,2023
5190,294256,Elisha,Golbe,31.0,Nigeria,2023
5190,295456,Jimmy,Ambrose,27.0,Nigeria,2023
5190,309874,Emmanuel Ifeanyi,Onyebuchi,24.0,Nigeria,2023
5190,327462,Eric,Ekpere Oguocha,22.0,Nigeria,2023
